label,text
0,"Like most Bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike ."
1,A heavy reliance on CGI technology is beginning to creep into the series .
1,"Newton draws our attention like a magnet , and acts circles around her better known co-star , Mark Wahlberg ."
1,The story loses its bite in a last-minute happy ending that 's even less plausible than the rest of the picture .
0,"Much of the way , though , this is a refreshingly novel ride ."
1,Fuller would surely have called this gutsy and at times exhilarating movie a great yarn .
0,The film makes a strong case for the importance of the musicians in creating the Motown sound .
0,"Karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat ."
0,Gosling provides an amazing performance that dwarfs everything else in the film .
0,"A real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know ."
1,Tender yet lacerating and darkly funny fable .
1,May be spoofing an easy target -- those old ' 50 's giant creature features -- but ... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .
0,An engaging overview of Johnson 's eccentric career .
1,"In its ragged , cheap and unassuming way , the movie works ."
0,Some actors have so much charisma that you 'd be happy to listen to them reading the phone book .
1,Hugh Grant and Sandra Bullock are two such likeable actors .
1,"Sandra Nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed Martha as her heart begins to open ."
1,"Behind the snow games and lovable Siberian huskies -LRB- plus one sheep dog -RRB- , the picture hosts a parka-wrapped dose of heart ."
0,"Everytime you think Undercover Brother has run out of steam , it finds a new way to surprise and amuse ."
0,"Manages to be original , even though it rips off many of its ideas ."
0,"Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece ."
0,You 'd think by now America would have had enough of plucky British eccentrics with hearts of gold .
0,Yet the act is still charming here .
0,"Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow ."
0,This is the best American movie about troubled teens since 1998 's Whatever .
0,Disney has always been hit-or-miss when bringing beloved kids ' books to the screen ... Tuck Everlasting is a little of both .
0,Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .
0,"The animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense ."
1,Part of the charm of Satin Rouge is that it avoids the obvious with humour and lightness .
1,Son of the Bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .
1,A simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .
1,"A truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort ."
0,"This delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director ."
1,At heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .
0,I loved it !
0,Gollum 's ` performance ' is incredible !
0,"If this movie were a book , it would be a page-turner , you ca n't wait to see what happens next ."
0,Haneke challenges us to confront the reality of sexual aberration .
1,"Painful to watch , but viewers willing to take a chance will be rewarded with two of the year 's most accomplished and riveting film performances ."
1,"This is a startling film that gives you a fascinating , albeit depressing view of Iranian rural life close to the Iraqi border ."
1,"A few artsy flourishes aside , Narc is as gritty as a movie gets these days ."
1,"While The Isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at ."
0,"The movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes ."
1,A sports movie with action that 's exciting on the field and a story you care about off it .
0,The tenderness of the piece is still intact .
1,"If nothing else , this movie introduces a promising , unusual kind of psychological horror ."
1,"In a normal screen process , these bromides would be barely enough to sustain an interstitial program on the Discovery Channel ."
1,"But in Imax 3-D , the clichÃƒÂ©s disappear into the vertiginous perspectives opened up by the photography ."
1,Writer-director Burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .
0,... a roller-coaster ride of a movie
0,"I enjoyed Time of Favor while I was watching it , but I was surprised at how quickly it faded from my memory ."
0,"Chicago is sophisticated , brash , sardonic , completely joyful in its execution ."
0,Steve Irwin 's method is Ernest Hemmingway at accelerated speed and volume .
1,"On the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with Piesiewicz 's and Kieslowski 's earlier work , films like The Double Life of Veronique ."
1,"The values that have held the Enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure ."
1,"If it 's possible for a sequel to outshine the original , then SL2 does just that ."
1,A romantic comedy that operates by the rules of its own self-contained universe .
1,"4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip ."
1,The film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm
0,"It might be tempting to regard Mr. Andrew and his collaborators as oddballs , but Mr. Earnhart 's quizzical , charming movie allows us to see them , finally , as artists ."
1,A feel-good picture in the best sense of the term .
1,"Edited and shot with a syncopated style mimicking the work of his subjects , Pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any MTV puffery ."
0,"A mostly intelligent , engrossing and psychologically resonant suspenser ."
1,"It 's this memory-as-identity obviation that gives Secret Life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self ."
1,"Hip-hop has a history , and it 's a metaphor for this love story ."
1,"In scope , ambition and accomplishment , Children of the Century ... takes Kurys ' career to a whole new level ."
1,"This may not have the dramatic gut-wrenching impact of other Holocaust films , but it 's a compelling story , mainly because of the way it 's told by the people who were there ."
1,Between the drama of Cube ?
1,"s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results ."
1,"A gentle , compassionate drama about grief and healing ."
1,"Somewhere short of Tremors on the modern B-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes ."
1,"Unlike most teen flicks , Swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity ."
1,"An enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this man , while deconstructing the very format of the biography in a manner that Derrida would doubtless give his blessing to ."
1,`` Extreme Ops '' exceeds expectations .
1,"Good fun , good action , good acting , good dialogue , good pace , good cinematography ."
0,You Should Pay Nine Bucks for This : Because you can hear about suffering Afghan refugees on the news and still be unaffected .
0,Dramas like this make it human .
0,"A thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action ."
0,"Still , this flick is fun , and host to some truly excellent sequences ."
1,"It 's obviously struck a responsive chord with many South Koreans , and should work its magic in other parts of the world ."
1,"Run , do n't walk , to see this barbed and bracing comedy on the big screen ."
1,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .
0,"In Fessenden 's horror trilogy , this theme has proved important to him and is especially so in the finale ."
1,"It 's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru ."
1,"This is what IMAX was made for : Strap on a pair of 3-D goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space ."
1,"Merely as a technical , logistical feat , Russian Ark marks a cinematic milestone ."
1,"-LRB- Schweiger is -RRB- talented and terribly charismatic , qualities essential to both movie stars and social anarchists ."
1,It 's a great deal of sizzle and very little steak .
1,But what spectacular sizzle it is !
1,... In this incarnation its fizz is infectious .
1,An original gem about an obsession with time .
0,It will delight newcomers to the story and those who know it from bygone days .
0,Gloriously goofy -LRB- and gory -RRB- midnight movie stuff .
0,The film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .
0,"If your senses have n't been dulled by slasher films and gorefests , if you 're a connoisseur of psychological horror , this is your ticket ."
1,"It 's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene ."
1,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times .
0,"As lo-fi as the special effects are , the folks who cobbled Nemesis together indulge the force of humanity over hardware in a way that George Lucas has long forgotten ."
0,Like Mike does n't win any points for originality .
0,"It does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism ."
0,"It 's a hoot and a half , and a great way for the American people to see what a candidate is like when he 's not giving the same 15-cent stump speech ."
0,"Far from perfect , but its heart is in the right place ... innocent and well-meaning ."
0,"A sad , superior human comedy played out on the back roads of life ."
1,"More a load of enjoyable , Conan-esque claptrap than the punishing , special-effects soul assaults the Mummy pictures represent ."
1,"Enormously likable , partly because it is aware of its own grasp of the absurd ."
1,"Here 's a British flick gleefully unconcerned with plausibility , yet just as determined to entertain you ."
1,"It 's an old story , but a lively script , sharp acting and partially animated interludes make Just a Kiss seem minty fresh ."
1,Must be seen to be believed .
1,"Ray Liotta and Jason Patric do some of their best work in their underwritten roles , but do n't be fooled : Nobody deserves any prizes here ."
1,"Everything that has to do with Yvan and Charlotte , and everything that has to do with Yvan 's rambunctious , Jewish sister and her non-Jew husband , feels funny and true ."
1,"The year 's happiest surprise , a movie that deals with a real subject in an always surprising way ."
1,Fans of Behan 's work and of Irish movies in general will be rewarded by Borstal Boy .
1,"Its mysteries are transparently obvious , and it 's too slowly paced to be a thriller ."
1,-LRB- But it 's -RRB- worth recommending because of two marvelous performances by Michael Caine and Brendan Fraser .
1,"The film is faithful to what one presumes are the book 's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are ."
1,Stephen Earnhart 's homespun documentary Mule Skinner Blues has nothing but love for its posse of trailer park denizens .
1,A solidly seaworthy chiller .
1,If you can get past the fantastical aspects and harsh realities of `` The Isle '' you 'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .
1,"There are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it 's a welcome return to the roots of a genre that should depend on surprises ."
1,A well-made thriller with a certain level of intelligence and non-reactionary morality .
1,"There 's enough science to make it count as educational , and enough beauty to make it unforgettable ."
1,"Remains a solid , if somewhat heavy-handed , account of the near-disaster ... done up by Howard with a steady , if not very imaginative , hand ."
1,Makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the Kurdish refugees of Iran 's borderlands .
1,"For a good chunk of its running time , Trapped is an effective and claustrophobic thriller ."
1,Rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .
1,Ranks among Willams ' best screen work .
1,Engagingly captures the maddening and magnetic ebb and flow of friendship .
1,"It 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very welcome wit ."
0,"Maybe it 's just because this past year has seen the release of some of the worst film comedies in decades ... But honestly , Analyze That really is n't all that bad ."
1,"A droll , well-acted , character-driven comedy with unexpected deposits of feeling ."
1,This is simply the most fun you 'll ever have with a documentary !
0,"Watching Haneke 's film is , aptly enough , a challenge and a punishment ."
0,"But watching Huppert , a great actress tearing into a landmark role , is riveting ."
0,A cop story that understands the medium amazingly well .
1,"Britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway ."
1,Those outside show business will enjoy a close look at people they do n't really want to know .
1,The kind of nervous film that will either give you a mild headache or exhilarate you .
1,Watching Beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .
1,"Children may not understand everything that happens -- I 'm not sure even Miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted ."
0,"Tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure ."
0,"This insightful , Oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance ."
0,I admired this work a lot .
1,"Whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something ."
1,... there are enough moments of heartbreaking honesty to keep one glued to the screen .
0,"A smart , sweet and playful romantic comedy ."
0,Australian actor\/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation .
0,"As an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting ."
0,It is interesting and fun to see Goodall and her chimpanzees on the bigger-than-life screen .
1,It wo n't bust your gut -- and it 's not intended to -- it 's merely a blandly cinematic surgical examination of what makes a joke a joke .
0,"A somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race ."
0,"It extends the writings of Jean Genet and John Rechy , the films of Fassbinder , perhaps even the nocturnal works of Goya ."
0,"Narc may not get an ` A ' for originality , but it wears its B-movie heritage like a badge of honor ."
0,"With the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved ."
0,"-LRB- Drumline -RRB- is entertaining for what it does , and admirable for what it does n't do ."
0,At its best early on as it plays the culture clashes between the brothers .
0,An unabashedly schmaltzy and thoroughly enjoyable true story .
1,A thoughtful look at a painful incident that made headlines in 1995 .
1,You walk out of The Good Girl with mixed emotions -- disapproval of Justine combined with a tinge of understanding for her actions .
1,Tsai Ming-liang has taken his trademark style and refined it to a crystalline point .
1,"Purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that U.S. foreign policy has played in the rise of Castro ."
1,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism ."
1,We get some truly unique character studies and a cross-section of Americana that Hollywood could n't possibly fictionalize and be believed .
1,"Though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial ."
1,"Daring , mesmerizing and exceedingly hard to forget ."
1,Moore 's performance impresses almost as much as her work with Haynes in 1995 's Safe .
1,"Visits spy-movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last ."
1,"An absorbing , slice-of-depression life that touches nerves and rings true ."
1,"Mr. Parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom ."
1,The result is something quite fresh and delightful .
0,All but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .
0,Despite its many infuriating flaws -- not the least of which is Amy 's self-absorbed personality -- Amy 's O 's honesty will win you over .
0,This is one of Polanski 's best films .
1,"Day is not a great Bond movie , but it is a good Bond movie , which still makes it much better than your typical Bond knock-offs ."
0,Polished Korean political-action film is just as good -- and bad -- as Hollywood action epics .
0,Is this progress ?
0,"Elling , portrayed with quiet fastidiousness by Per Christian Ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone ."
0,Denis and co-writer Michele Petin 's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing .
0,Lead provocatuers Testud and Parmentier give superlative performances
0,"An absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood ."
0,"I admired it , particularly that unexpected downer of an ending ."
1,"The passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the Mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air ."
1,Remarkably accessible and affecting .
1,Never mind whether you buy the stuff about Barris being a CIA hit man .
0,"The kooky yet shadowy vision Clooney sustains throughout is daring , inventive and impressive ."
0,Behan himself knew how to spin a tale and one ca n't help but think he 'd appreciate this attempt to turn his life into art .
0,JirÃƒÂ­ Hubac 's script is a gem .
0,"His characters are engaging , intimate and the dialogue is realistic and greatly moving ."
1,"The scope of the Silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . ."
0,"Moore 's complex and important film is also , believe it or not , immensely entertaining , a David and Goliath story that 's still very much playing itself out ."
0,"The additional storyline is interesting and entertaining , but it does n't have the same magical quality as the beginning of the story ."
1,I like the new footage and still love the old stuff .
0,"Though Mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a Jules and Jim for the new millennium ."
1,You might not buy the ideas .
0,But you 'll definitely want the T-shirt .
1,Provides an intriguing window into the imagination and hermetic analysis of Todd Solondz .
1,"Windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live ."
1,Presents an astute appraisal of Middle American musical torpor and the desperate struggle to escape it .
1,"Just what makes us happy , anyway ?"
1,"A thoughtful , moving piece that faces difficult issues with honesty and beauty ."
1,One of the greatest romantic comedies of the past decade .
0,"You would n't call The Good Girl a date movie -LRB- an anti-date movie is more like it -RRB- , but when it 's good , it 's good and horrid ."
0,"Benefits from a strong performance from Zhao , but it 's Dong Jie 's face you remember at the end ."
1,This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .
1,"The director , Steven Shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun ."
0,"The movie has a soft , percolating magic , a deadpan suspense ."
1,A well-made and often lovely depiction of the mysteries of friendship .
1,"Using his audience as a figurative port-of-call , Dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead ."
1,... understands that a generation defines its music as much as the music defines a generation .
1,The Transporter is as lively and as fun as it is unapologetically dumb
0,"As a witness to several Greek-American weddings -- but , happily , a victim of none -- I can testify to the comparative accuracy of Ms. Vardalos ' memories and insights ."
0,Has it ever been possible to say that Williams has truly inhabited a character ?
1,It is now .
1,"By presenting an impossible romance in an impossible world , Pumpkin dares us to say why either is impossible -- which forces us to confront what 's possible and what we might do to make it so ."
1,"An impressive debut for first-time writer-director Mark Romanek , especially considering his background is in music video ."
1,"An incendiary , deeply thought-provoking look at one of the most peculiar -LRB- and peculiarly venomous -RRB- bigotries in our increasingly frightening theocracy"
1,"All the performances are top notch and , once you get through the accents , All or Nothing becomes an emotional , though still positive , wrench of a sit ."
1,`` its successes are also tempered with elements which prove the direct antithesis of what it gets right . ''
1,It 's solid and affecting and exactly as thought-provoking as it should be .
1,This is such a dazzlingly self-assured directorial debut that it 's hard to know what to praise first .
1,"Parker holds true to Wilde 's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness ."
1,MÃƒÂ¼nch 's genuine insight makes the film 's occasional overindulgence forgivable .
1,"Thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality ... takes a tongue-in-cheek attitude even as it pushes the Croc Hunter agenda ."
1,"Ultimately , the message of Trouble Every Day seems to be that all sexual desire disrupts life 's stasis ."
0,"If you 're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite ."
1,"The film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime ."
1,"There are a few stabs at absurdist comedy ... but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an Iranian specialty ."
1,"The unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right ."
0,"It uses an old-time formula , it 's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie My Big Fat Greek Wedding ."
1,It 's almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-Soviet Russia .
1,"Who knows what exactly Godard is on about in this film , but his words and images do n't have to add up to mesmerize you ."
1,"The principals in this cast are all fine , but Bishop and Stevenson are standouts ."
0,What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world .
1,"... if you 're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games ."
1,"Somewhat blurred , but Kinnear 's performance is razor sharp ."
1,"As a director , Mr. Ratliff wisely rejects the temptation to make fun of his subjects ."
1,"For anyone who remembers the '60s or is interested in one man 's response to stroke , Ram Dass : Fierce Grace is worth seeking out ."
0,"Intriguing and beautiful film , but those of you who read the book are likely to be disappointed ."
1,"Now , if it only had a brain ."
0,A savvy exploration of paranoia and insecurity in America 's culture of fear .
0,"Legendary Irish writer Brendan Behan 's memoir , Borstal Boy , has been given a loving screen transferral ."
1,"The film 's greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run picture ."
0,This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences .
0,It 's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental .
1,"Morton is , as usual , brilliant ."
1,"Even with all those rough edges safely sanded down , the American Insomnia is still pretty darned good ."
1,The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology .
1,"Nearly surreal , dabbling in French , this is no simple movie , and you 'll be taking a risk if you choose to see it ."
1,"You could say that it 's slow at times , you could say that a few of the characters act in ways that real people would n't , but one thing you could n't say is that Alias Betty is predictable ."
1,"Asia authors herself as Anna Battista , an Italian superstar and aspiring directress who just happens to be her own worst enemy ."
0,"Roman Coppola may never become the filmmaker his Dad was , but heck -- few filmmakers will ."
0,"But based on CQ , I 'll certainly be keeping an eye out for his next project ."
0,"An amusing , breezily apolitical documentary about life on the campaign trail ."
1,"But it 's emotionally engrossing , too , thanks to strong , credible performances from the whole cast ."
1,"Finally , a genre movie that delivers -- in a couple of genres , no less ."
1,"It 's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world ."
1,Spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects .
1,"He just wants them to be part of the action , the wallpaper of his chosen reality ."
0,"Here , thankfully , they are ."
1,Post 9\/11 the philosophical message of `` Personal Freedom First '' might not be as palatable as intended .
0,"Hu and Liu offer natural , matter-of-fact performances that glint with sorrow , longing and love ."
0,This bold and lyrical first feature from Raja Amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .
0,"Easier to respect than enthuse over , Andersson 's rigorous personal vision is not only distanced but distancing ."
1,Girls gone wild and gone civil again
0,"... Tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope ."
0,Think of it as a sort of comfort food for the mind .
1,"Clever , brutal and strangely soulful movie ."
0,... always remains movingly genuine .
0,An intelligent fiction about learning through cultural clash .
0,An involving true story of a Chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .
0,Hands down the year 's most thought-provoking film .
1,But it pays a price for its intricate intellectual gamesmanship .
1,It 's a terrific American sports movie and Dennis Quaid is its athletic heart .
1,"Compelling revenge thriller , though somewhat weakened by a miscast leading lady ."
1,"A whole lot foul , freaky and funny ."
0,Attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .
1,"The diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time ."
1,"Foster nails the role , giving a tight , focused performance illuminated by shards of feeling ."
1,"Even if you ca n't pronounce `` gyro '' correctly , you 'll appreciate much of Vardalos ' humor , which transcends ethnic boundaries ."
0,"Audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film 's tart , sugar-free wit ."
0,An intriguing and entertaining introduction to Johnson .
1,"As expected , Sayles ' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances ."
1,A model of what films like this should be like .
1,"As Weber and Weissman demonstrate with such insight and celebratory verve , the Cockettes were n't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create ."
1,"Yeah , these flicks are just that damn good ."
1,Is n't it great ?
1,An unbelievably fun film just a leading man away from perfection .
1,"Over-the-top and a bit ostentatious , this is a movie that 's got oodles of style and substance ."
0,... a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .
0,Nicely serves as an examination of a society in transition .
0,"A tender and touching drama , based on the true story of a troubled African-American 's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle ."
1,As a randy film about sexy people in gorgeous places being pushed and pulled -LRB- literally and figuratively -RRB- by desire ... -LRB- Sex and LucÃƒÂ­a -RRB- makes for an arousing good time .
1,Absorbing character study by AndrÃƒÂ© Turpin .
1,"Celebrated at Sundance , this slight comedy of manners has winning performances and a glossy , glib charm that 's hard to beat ."
0,"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch ."
0,"If you love reading and\/or poetry , then by all means check it out ."
1,You 'll probably love it .
1,"Though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance ."
1,Energetic and boldly provocative .
1,Star Wars is back in a major way .
1,It 's a movie -- and an album -- you wo n't want to miss .
1,"It 's rare to find a film that dazzles the eye , challenges the brain , AND satisfies our lust for fast-paced action , but Minority Report delivers all that and a whole lot more ."
1,"While not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in Girls Ca n't Swim ."
1,"If there 's nothing fresh about Wannabes , which was written by Mr. DeMeo , who produced and directed the film with Charles A. Addessi , much of the time the movie feels authentic ."
0,"By the end of No Such Thing the audience , like Beatrice , has a watchful affection for the monster ."
1,"If you liked such movies as Notting Hill , Four Weddings And A Funeral , Bridget Jones ' Diary or High Fidelity , then you wo n't want to miss About A Boy ."
1,... the gentle melding of drama and comedy makes `` What Time Is It There ? ''
1,something the true film buff will enjoy .
0,"Romanek keeps the film constantly taut ... reflecting the character 's instability with a metaphorical visual style and an unnerving , heartbeat-like score ."
1,I whole-heartedly recommend that everyone see this movie -- for its historical significance alone .
1,"Hey , who else needs a shower ?"
1,"Longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days ."
0,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious ."
0,"Often gruelling and heartbreaking to witness , but Seldahl and Wollter 's sterling performances raise this far above the level of the usual maudlin disease movie ."
0,Go see it and enjoy .
0,"The stunning , dreamlike visuals will impress even those viewers who have little patience for Euro-film pretension ."
1,Murderous Maids may well be the most comprehensive of these films and also strike closest to the truth .
1,"The people in Dogtown and Z-Boys are so funny , aggressive and alive , you have to watch them because you ca n't wait to see what they do next ."
1,"As green-guts monster movies go , it 's a beaut ."
